sim,true_beta,n,model,p,n_f,true_beta_f
158,0,25,model8,0.3287541736462387,25,beta = 0
158,0,25,model9,0.1830019096822281,25,beta = 0
158,0,25,model10,0.4038076734263977,25,beta = 0
159,0,25,model1,0.5221624820761163,25,beta = 0
159,0,25,model2,0.28501220934786275,25,beta = 0
159,0,25,model3,0.7418091198980008,25,beta = 0
159,0,25,model4,0.14133604341308972,25,beta = 0
159,0,25,model5,0.0781434484198881,25,beta = 0
159,0,25,model6,0.21891195576669703,25,beta = 0
159,0,25,model7,0.6102234531807508,25,beta = 0
159,0,25,model8,0.5470886918782281,25,beta = 0
159,0,25,model9,0.5816954170157617,25,beta = 0
159,0,25,model10,0.3879651304300399,25,beta = 0
160,0,25,model1,0.31983237493481825,25,beta = 0
160,0,25,model2,0.3181801140640571,25,beta = 0
160,0,25,model3,0.30181466568723947,25,beta = 0
160,0,25,model4,0.6706958399517547,25,beta = 0
160,0,25,model5,0.8276619904894361,25,beta = 0
160,0,25,model6,0.8739453716543453,25,beta = 0
160,0,25,model7,0.07379927431088536,25,beta = 0
160,0,25,model8,0.6595502956103387,25,beta = 0
160,0,25,model9,0.1411333104457282,25,beta = 0
160,0,25,model10,0.1661345440657135,25,beta = 0
161,0,25,model1,0.772045579122337,25,beta = 0
161,0,25,model2,0.7562732648269356,25,beta = 0
161,0,25,model3,0.9223255329797131,25,beta = 0
161,0,25,model4,0.44693513896450865,25,beta = 0
161,0,25,model5,0.6178139854192618,25,beta = 0
161,0,25,model6,0.43063980814425995,25,beta = 0
161,0,25,model7,0.27862403310082084,25,beta = 0
161,0,25,model8,0.609058337502075,25,beta = 0
161,0,25,model9,0.3508416757818713,25,beta = 0
161,0,25,model10,0.6105577834058837,25,beta = 0
162,0,25,model1,0.5632868235802908,25,beta = 0
162,0,25,model2,0.9308801972433052,25,beta = 0
162,0,25,model3,0.3160559025555248,25,beta = 0
162,0,25,model4,0.29877698499528926,25,beta = 0
162,0,25,model5,0.8099904076564421,25,beta = 0
162,0,25,model6,0.715976420632638,25,beta = 0
162,0,25,model7,0.24377532469266783,25,beta = 0
162,0,25,model8,0.21751273846451408,25,beta = 0
162,0,25,model9,0.7530994284820182,25,beta = 0
162,0,25,model10,0.06636612799599605,25,beta = 0
163,0,25,model1,0.06212230744983778,25,beta = 0
163,0,25,model2,0.6993243504832618,25,beta = 0
163,0,25,model3,0.5352270206331595,25,beta = 0
163,0,25,model4,0.551852205018339,25,beta = 0
163,0,25,model5,0.7299465466068442,25,beta = 0
163,0,25,model6,0.6540936180497713,25,beta = 0
163,0,25,model7,0.15021949800582654,25,beta = 0
163,0,25,model8,0.8521573473714236,25,beta = 0
163,0,25,model9,0.9201448949018287,25,beta = 0
163,0,25,model10,0.9232007058496605,25,beta = 0
164,0,25,model1,0.3295295472593437,25,beta = 0
164,0,25,model2,0.982223935176878,25,beta = 0
164,0,25,model3,0.6529296937842943,25,beta = 0
164,0,25,model4,0.3723983860174974,25,beta = 0
164,0,25,model5,0.29376335653013413,25,beta = 0
164,0,25,model6,0.6611991817076271,25,beta = 0
164,0,25,model7,0.36910476779268764,25,beta = 0
164,0,25,model8,0.44643238268907526,25,beta = 0
164,0,25,model9,0.13437198339844686,25,beta = 0
164,0,25,model10,0.5207040837018828,25,beta = 0
165,0,25,model1,0.12386664249770009,25,beta = 0
165,0,25,model2,0.625492559453823,25,beta = 0
165,0,25,model3,0.1341483896237195,25,beta = 0
165,0,25,model4,0.6447471680934393,25,beta = 0
165,0,25,model5,0.6257153567101637,25,beta = 0
165,0,25,model6,0.21789702538852956,25,beta = 0
165,0,25,model7,0.36590089117964,25,beta = 0
165,0,25,model8,0.8142888840669098,25,beta = 0
165,0,25,model9,0.4662303471164442,25,beta = 0
165,0,25,model10,0.19329036154002943,25,beta = 0
166,0,25,model1,0.03455383616999393,25,beta = 0
166,0,25,model2,0.7644134387426339,25,beta = 0
166,0,25,model3,0.0912488978190998,25,beta = 0
166,0,25,model4,0.30773445354137297,25,beta = 0
166,0,25,model5,0.7989933936431464,25,beta = 0
166,0,25,model6,0.7926059584077547,25,beta = 0
166,0,25,model7,0.5775538189062364,25,beta = 0
166,0,25,model8,0.8154140729753409,25,beta = 0
166,0,25,model9,0.1712985835273198,25,beta = 0
166,0,25,model10,0.6686187625823948,25,beta = 0
167,0,25,model1,0.3353665095671571,25,beta = 0
167,0,25,model2,0.4214213050049316,25,beta = 0
167,0,25,model3,0.9464742638962693,25,beta = 0
167,0,25,model4,0.6365937469322727,25,beta = 0
167,0,25,model5,0.833200718031637,25,beta = 0
167,0,25,model6,0.3849530643680955,25,beta = 0
167,0,25,model7,0.7650579085956735,25,beta = 0
167,0,25,model8,0.752763336904518,25,beta = 0
167,0,25,model9,0.7118341264912453,25,beta = 0
167,0,25,model10,0.38511447899709594,25,beta = 0
168,0,25,model1,0.011916746336618947,25,beta = 0
168,0,25,model2,0.3016096870326206,25,beta = 0
168,0,25,model3,0.6815815944481742,25,beta = 0
168,0,25,model4,0.3818552871093147,25,beta = 0
168,0,25,model5,0.1474483680900281,25,beta = 0
168,0,25,model6,0.5866146119626794,25,beta = 0
168,0,25,model7,0.7434782977123278,25,beta = 0
168,0,25,model8,0.2709235124021776,25,beta = 0
168,0,25,model9,0.3347845905031206,25,beta = 0
168,0,25,model10,0.6379240035044538,25,beta = 0
169,0,25,model1,0.9354273144099965,25,beta = 0
169,0,25,model2,0.48725314160731725,25,beta = 0
169,0,25,model3,0.9390672925450007,25,beta = 0
169,0,25,model4,0.35480246882354505,25,beta = 0
169,0,25,model5,0.8734887717074287,25,beta = 0
169,0,25,model6,0.5595509612170103,25,beta = 0
169,0,25,model7,0.2031054432182498,25,beta = 0
169,0,25,model8,0.082262025735636,25,beta = 0
169,0,25,model9,0.10407953086336733,25,beta = 0
169,0,25,model10,0.26128239684291826,25,beta = 0
170,0,25,model1,0.8222441126020348,25,beta = 0
170,0,25,model2,0.364164130925988,25,beta = 0
170,0,25,model3,0.2870385318083538,25,beta = 0
170,0,25,model4,0.8643281266943841,25,beta = 0
170,0,25,model5,0.5775288685602165,25,beta = 0
170,0,25,model6,0.287487056963519,25,beta = 0
170,0,25,model7,0.49732340015333654,25,beta = 0
170,0,25,model8,0.25748171049319973,25,beta = 0
170,0,25,model9,0.5086682611829834,25,beta = 0
170,0,25,model10,0.09004028325871745,25,beta = 0
171,0,25,model1,0.05074111295967236,25,beta = 0
171,0,25,model2,0.7536542922861591,25,beta = 0
171,0,25,model3,0.914507170738388,25,beta = 0
171,0,25,model4,0.8467512342064503,25,beta = 0
171,0,25,model5,0.8553421040592327,25,beta = 0
171,0,25,model6,0.06270908715120799,25,beta = 0
171,0,25,model7,0.4844900607321826,25,beta = 0
171,0,25,model8,0.6961185691316769,25,beta = 0
171,0,25,model9,0.26424817788586646,25,beta = 0
171,0,25,model10,0.5527351019285063,25,beta = 0
172,0,25,model1,0.6503665841013208,25,beta = 0
172,0,25,model2,0.35084027596686174,25,beta = 0
172,0,25,model3,0.08212226350050654,25,beta = 0
172,0,25,model4,0.7178593180348092,25,beta = 0
172,0,25,model5,0.8152805223599003,25,beta = 0
172,0,25,model6,0.4047266518934841,25,beta = 0
172,0,25,model7,0.7250522409610264,25,beta = 0
172,0,25,model8,0.694580742029008,25,beta = 0
172,0,25,model9,0.09997211266284198,25,beta = 0
172,0,25,model10,0.47793530326116007,25,beta = 0
173,0,25,model1,0.722863958524166,25,beta = 0
173,0,25,model2,0.23108653784752284,25,beta = 0
173,0,25,model3,0.9011238128394226,25,beta = 0
173,0,25,model4,0.5096576821886885,25,beta = 0
173,0,25,model5,0.8986504972011083,25,beta = 0
173,0,25,model6,0.38119764175892357,25,beta = 0
173,0,25,model7,0.6352806900738962,25,beta = 0
173,0,25,model8,0.1413895339080565,25,beta = 0
173,0,25,model9,0.056878820513602504,25,beta = 0
173,0,25,model10,0.28250867211101477,25,beta = 0
174,0,25,model1,0.5649108562249211,25,beta = 0
174,0,25,model2,0.28075155456298284,25,beta = 0
174,0,25,model3,0.948465809761591,25,beta = 0
174,0,25,model4,0.30850835485920125,25,beta = 0
174,0,25,model5,0.24761520584987884,25,beta = 0
174,0,25,model6,0.7150798980933784,25,beta = 0
174,0,25,model7,0.9362527109252259,25,beta = 0
174,0,25,model8,0.41691489389430103,25,beta = 0
174,0,25,model9,0.9056322995221415,25,beta = 0
174,0,25,model10,0.1763447890183939,25,beta = 0
175,0,25,model1,0.7642511486047008,25,beta = 0
175,0,25,model2,0.4970275583553663,25,beta = 0
175,0,25,model3,0.4223543890861988,25,beta = 0
175,0,25,model4,0.7006505441192191,25,beta = 0
175,0,25,model5,0.764722380237751,25,beta = 0
175,0,25,model6,0.2234114405918678,25,beta = 0
175,0,25,model7,0.7807450735884919,25,beta = 0
175,0,25,model8,0.2639231071925625,25,beta = 0
175,0,25,model9,0.7247346234550907,25,beta = 0
175,0,25,model10,0.22222519139415664,25,beta = 0
176,0,25,model1,0.07791400951726589,25,beta = 0
176,0,25,model2,0.12349888191905976,25,beta = 0
176,0,25,model3,0.5712844715421532,25,beta = 0
176,0,25,model4,0.8336209392921768,25,beta = 0
176,0,25,model5,0.6374588311176879,25,beta = 0
176,0,25,model6,0.30249770802802484,25,beta = 0
176,0,25,model7,0.7758110664699194,25,beta = 0
176,0,25,model8,0.3123898878449878,25,beta = 0
176,0,25,model9,0.6825089957277,25,beta = 0
176,0,25,model10,0.06708561027697849,25,beta = 0
177,0,25,model1,0.5024936461963041,25,beta = 0
177,0,25,model2,0.13860252668118755,25,beta = 0
177,0,25,model3,0.3764589011381708,25,beta = 0
177,0,25,model4,0.39067610901050687,25,beta = 0
177,0,25,model5,0.21888786191192314,25,beta = 0
177,0,25,model6,0.22750376811784773,25,beta = 0
177,0,25,model7,0.2916603344398939,25,beta = 0
177,0,25,model8,0.4991759711285796,25,beta = 0
177,0,25,model9,0.18192056197374087,25,beta = 0
177,0,25,model10,0.3143978407636607,25,beta = 0
178,0,25,model1,0.88476593713698,25,beta = 0
178,0,25,model2,0.5507709295646521,25,beta = 0
178,0,25,model3,0.08252590580867943,25,beta = 0
178,0,25,model4,0.009788266795643085,25,beta = 0
178,0,25,model5,0.6888179217183651,25,beta = 0
178,0,25,model6,0.5035666482078729,25,beta = 0
178,0,25,model7,0.47958125407233454,25,beta = 0
178,0,25,model8,0.6013673392765704,25,beta = 0
178,0,25,model9,0.778454189009303,25,beta = 0
178,0,25,model10,0.53642450886559,25,beta = 0
179,0,25,model1,0.5874811734504812,25,beta = 0
179,0,25,model2,0.2021682795467951,25,beta = 0
179,0,25,model3,0.1905415052319437,25,beta = 0
179,0,25,model4,0.9340746850037277,25,beta = 0
179,0,25,model5,0.43592025621842745,25,beta = 0
179,0,25,model6,0.7711581370090211,25,beta = 0
179,0,25,model7,0.18961616792806987,25,beta = 0
179,0,25,model8,0.005388112876194412,25,beta = 0
179,0,25,model9,0.770475281525748,25,beta = 0
179,0,25,model10,0.19409886773177937,25,beta = 0
180,0,25,model1,0.2945358168775505,25,beta = 0
180,0,25,model2,0.867389585842203,25,beta = 0
180,0,25,model3,0.8597679719261234,25,beta = 0
180,0,25,model4,0.396006483555309,25,beta = 0
180,0,25,model5,0.6772772690939475,25,beta = 0
180,0,25,model6,0.7360530513178232,25,beta = 0
180,0,25,model7,0.6718328324288263,25,beta = 0
180,0,25,model8,0.20744203262432617,25,beta = 0
180,0,25,model9,0.03588167893582432,25,beta = 0
180,0,25,model10,0.36990419436128863,25,beta = 0
181,0,25,model1,0.49282849440019927,25,beta = 0
181,0,25,model2,0.25081009189065173,25,beta = 0
181,0,25,model3,0.48362031295390095,25,beta = 0
181,0,25,model4,0.6276148181274233,25,beta = 0
181,0,25,model5,0.20678038657838355,25,beta = 0
181,0,25,model6,0.33289212414322944,25,beta = 0
181,0,25,model7,0.714951115723085,25,beta = 0
181,0,25,model8,0.9128865816196609,25,beta = 0
181,0,25,model9,0.11759665735919654,25,beta = 0
181,0,25,model10,0.4923423112144669,25,beta = 0
182,0,25,model1,0.6747033832197797,25,beta = 0
182,0,25,model2,0.9403236191911384,25,beta = 0
182,0,25,model3,0.3740667380591711,25,beta = 0
182,0,25,model4,0.25732286087750794,25,beta = 0
182,0,25,model5,0.9087595043002332,25,beta = 0
182,0,25,model6,0.8023584464322271,25,beta = 0
182,0,25,model7,0.9255635249754286,25,beta = 0
182,0,25,model8,0.1456981328993306,25,beta = 0
182,0,25,model9,0.13360383892546546,25,beta = 0
182,0,25,model10,0.2286389273863335,25,beta = 0
183,0,25,model1,0.5549495940807425,25,beta = 0
183,0,25,model2,0.8448342784602234,25,beta = 0
183,0,25,model3,0.3266146919048425,25,beta = 0
183,0,25,model4,0.5668195097162101,25,beta = 0
183,0,25,model5,0.34370109516511593,25,beta = 0
183,0,25,model6,0.05872469996185145,25,beta = 0
183,0,25,model7,0.3342373026222837,25,beta = 0
183,0,25,model8,0.6990476176636279,25,beta = 0
183,0,25,model9,0.7334226533395569,25,beta = 0
183,0,25,model10,0.15218793013625195,25,beta = 0
184,0,25,model1,0.8981129985722637,25,beta = 0
184,0,25,model2,0.22052732118543755,25,beta = 0
184,0,25,model3,0.852773802606627,25,beta = 0
184,0,25,model4,0.14323727919047136,25,beta = 0
184,0,25,model5,0.6649647297013652,25,beta = 0
184,0,25,model6,0.36619614235182874,25,beta = 0
184,0,25,model7,0.7897266055789416,25,beta = 0
184,0,25,model8,0.9294613853685194,25,beta = 0
184,0,25,model9,0.5250016652938543,25,beta = 0
184,0,25,model10,0.48992013738518336,25,beta = 0
185,0,25,model1,0.4832701523970766,25,beta = 0
185,0,25,model2,0.20230326414722616,25,beta = 0
185,0,25,model3,0.22729085545395444,25,beta = 0
185,0,25,model4,0.6023712706614375,25,beta = 0
185,0,25,model5,0.8190896779892811,25,beta = 0
185,0,25,model6,0.8424372605026598,25,beta = 0
185,0,25,model7,0.8200659157521479,25,beta = 0
185,0,25,model8,0.9564794652845815,25,beta = 0
185,0,25,model9,0.3006299059734926,25,beta = 0
185,0,25,model10,0.2511261877280079,25,beta = 0
186,0,25,model1,0.8255648852902855,25,beta = 0
186,0,25,model2,0.22207021019969467,25,beta = 0
186,0,25,model3,0.7029627552224273,25,beta = 0
186,0,25,model4,0.405588032976843,25,beta = 0
186,0,25,model5,0.7695622530138854,25,beta = 0
186,0,25,model6,0.9397941596728618,25,beta = 0
186,0,25,model7,0.19898341267910713,25,beta = 0
186,0,25,model8,0.6723794738618933,25,beta = 0
186,0,25,model9,0.18940592649383256,25,beta = 0
186,0,25,model10,0.8679993196706572,25,beta = 0
187,0,25,model1,0.09178085684895156,25,beta = 0
187,0,25,model2,0.6857126936981637,25,beta = 0
187,0,25,model3,0.21477962087749952,25,beta = 0
187,0,25,model4,0.8490687148434142,25,beta = 0
187,0,25,model5,0.2200571169777002,25,beta = 0
187,0,25,model6,0.554009915320056,25,beta = 0
187,0,25,model7,0.3208912253856536,25,beta = 0
187,0,25,model8,0.8533055133090045,25,beta = 0
187,0,25,model9,0.5396363681566407,25,beta = 0
187,0,25,model10,0.4242339352482286,25,beta = 0
188,0,25,model1,0.6832279577877463,25,beta = 0
188,0,25,model2,0.14553031188172366,25,beta = 0
188,0,25,model3,0.24477667411719622,25,beta = 0
188,0,25,model4,0.9003498684572941,25,beta = 0
188,0,25,model5,0.8688124369454313,25,beta = 0
188,0,25,model6,0.16875353223134573,25,beta = 0
188,0,25,model7,0.6228710708954147,25,beta = 0
188,0,25,model8,0.4406231154145003,25,beta = 0
188,0,25,model9,0.4716107097498048,25,beta = 0
188,0,25,model10,0.6958107801376869,25,beta = 0
189,0,25,model1,0.7544045628212572,25,beta = 0
189,0,25,model2,0.5878628995048167,25,beta = 0
189,0,25,model3,0.9379864424366908,25,beta = 0
189,0,25,model4,0.3649062478566958,25,beta = 0
189,0,25,model5,0.8882304097657177,25,beta = 0
189,0,25,model6,0.10119900417710834,25,beta = 0
189,0,25,model7,0.8935281413765432,25,beta = 0
189,0,25,model8,0.5241991262064254,25,beta = 0
189,0,25,model9,0.42466705888928136,25,beta = 0
189,0,25,model10,0.10104433741444045,25,beta = 0
190,0,25,model1,0.11919751507918865,25,beta = 0
190,0,25,model2,0.8351577860645406,25,beta = 0
190,0,25,model3,0.8599743151518182,25,beta = 0
190,0,25,model4,0.6025166656231641,25,beta = 0
190,0,25,model5,0.5944644378631485,25,beta = 0
190,0,25,model6,0.09572622221213836,25,beta = 0
190,0,25,model7,0.9331024654818771,25,beta = 0
190,0,25,model8,0.7196657828357133,25,beta = 0
190,0,25,model9,0.9921011491444697,25,beta = 0
190,0,25,model10,0.4522618574289603,25,beta = 0
191,0,25,model1,0.8159091746623938,25,beta = 0
191,0,25,model2,0.8479351059143362,25,beta = 0
191,0,25,model3,0.77351732900841,25,beta = 0
191,0,25,model4,0.21527082515937074,25,beta = 0
191,0,25,model5,0.0407763367062479,25,beta = 0
191,0,25,model6,0.682116778280998,25,beta = 0
191,0,25,model7,0.8943630404596448,25,beta = 0
191,0,25,model8,0.2752548751930515,25,beta = 0
191,0,25,model9,0.4381754788443917,25,beta = 0
191,0,25,model10,0.494558866949912,25,beta = 0
192,0,25,model1,0.9546359748684392,25,beta = 0
192,0,25,model2,0.7124931456179813,25,beta = 0
192,0,25,model3,0.4909796541599448,25,beta = 0
192,0,25,model4,0.8153449126666868,25,beta = 0
192,0,25,model5,0.32049502489487836,25,beta = 0
192,0,25,model6,0.4738103791000329,25,beta = 0
192,0,25,model7,0.6075218437057509,25,beta = 0
192,0,25,model8,0.6015416800589541,25,beta = 0
192,0,25,model9,0.8839894127297603,25,beta = 0
192,0,25,model10,0.15176678919434483,25,beta = 0
193,0,25,model1,0.46360706331576484,25,beta = 0
193,0,25,model2,0.7771658112996805,25,beta = 0
193,0,25,model3,0.607526003307697,25,beta = 0
193,0,25,model4,0.11477723834068505,25,beta = 0
193,0,25,model5,0.40204192218313184,25,beta = 0
193,0,25,model6,0.3079418705811395,25,beta = 0
193,0,25,model7,0.6902522041160732,25,beta = 0
193,0,25,model8,0.904263711233068,25,beta = 0
193,0,25,model9,0.34443711383677444,25,beta = 0
193,0,25,model10,0.29576569330681246,25,beta = 0
194,0,25,model1,0.7087596896007037,25,beta = 0
194,0,25,model2,0.9574183296079817,25,beta = 0
194,0,25,model3,0.1820089515414624,25,beta = 0
194,0,25,model4,0.300024716587827,25,beta = 0
194,0,25,model5,0.46639088762779746,25,beta = 0
194,0,25,model6,0.1382632900295465,25,beta = 0
194,0,25,model7,0.5319680350082043,25,beta = 0
194,0,25,model8,0.838898177017469,25,beta = 0
194,0,25,model9,0.9505526722901041,25,beta = 0
194,0,25,model10,0.9441484774248963,25,beta = 0
195,0,25,model1,0.5910479303650693,25,beta = 0
195,0,25,model2,0.5800048031309595,25,beta = 0
195,0,25,model3,0.4308239269722104,25,beta = 0
195,0,25,model4,0.8874155514820552,25,beta = 0
195,0,25,model5,0.29719056017597467,25,beta = 0
195,0,25,model6,0.9547001426111512,25,beta = 0
195,0,25,model7,0.9773584290315525,25,beta = 0
195,0,25,model8,0.10231114899995308,25,beta = 0
195,0,25,model9,0.5472820573942144,25,beta = 0
195,0,25,model10,0.6046337882329569,25,beta = 0
196,0,25,model1,0.9897088137956098,25,beta = 0
196,0,25,model2,0.5368764662643507,25,beta = 0
196,0,25,model3,0.36943181976050277,25,beta = 0
196,0,25,model4,0.5372496949111465,25,beta = 0
196,0,25,model5,0.5370374052380106,25,beta = 0
196,0,25,model6,0.07767996086188948,25,beta = 0
196,0,25,model7,0.11170273446274537,25,beta = 0
196,0,25,model8,0.5463004395960813,25,beta = 0
196,0,25,model9,0.1636783766959712,25,beta = 0
196,0,25,model10,0.1773841955144807,25,beta = 0
197,0,25,model1,0.38107878954490193,25,beta = 0
197,0,25,model2,0.499495999854527,25,beta = 0
197,0,25,model3,0.28581438355211397,25,beta = 0
197,0,25,model4,0.6688298855469892,25,beta = 0
197,0,25,model5,0.8374245016056291,25,beta = 0
197,0,25,model6,0.6864451426749362,25,beta = 0
197,0,25,model7,0.06571454646828725,25,beta = 0
197,0,25,model8,0.6814070360622415,25,beta = 0
197,0,25,model9,0.8509700046165943,25,beta = 0
197,0,25,model10,0.5748208872633194,25,beta = 0
198,0,25,model1,0.5958196789792951,25,beta = 0
198,0,25,model2,0.2683279628934153,25,beta = 0
198,0,25,model3,0.5480401884155188,25,beta = 0
198,0,25,model4,0.16143411079176712,25,beta = 0
198,0,25,model5,0.11283609660689047,25,beta = 0
198,0,25,model6,0.960822059759581,25,beta = 0
198,0,25,model7,0.7336098422840156,25,beta = 0
198,0,25,model8,0.7997110606992519,25,beta = 0
198,0,25,model9,0.3707315438951394,25,beta = 0
198,0,25,model10,0.722902476791694,25,beta = 0
199,0,25,model1,0.6068567954492187,25,beta = 0
199,0,25,model2,0.5324580841345901,25,beta = 0
199,0,25,model3,0.3161920451012443,25,beta = 0
199,0,25,model4,0.026406843013450396,25,beta = 0
199,0,25,model5,0.8932814215602163,25,beta = 0
199,0,25,model6,0.5816730045852103,25,beta = 0
199,0,25,model7,0.8045554197326649,25,beta = 0
199,0,25,model8,0.2510319296577089,25,beta = 0
199,0,25,model9,0.7620367272900486,25,beta = 0
199,0,25,model10,0.40464067441319795,25,beta = 0
